"logFC","logCPM","F","PValue","FDR","dmel_gene","treatment","tissue"
-3.60926658465843,7.65457682838669,13.1952552657609,0.00284639504920516,0.00948138699003351,"CG3168","Control","Haemocytes"
-0.354068790539124,8.05818230131851,12.8948261383821,0.00284711222601196,0.00948138699003351,"rush","Control","Haemocytes"
0.942425101911566,5.55887726032903,12.882300539619,0.00285710590357365,0.00950866475795016,"dgt2","Control","Haemocytes"
-0.562377204109707,5.56045800621895,12.8751792592077,0.00286280561325649,0.00952162648797477,"CG7718","Control","Haemocytes"
-0.917316293026078,6.74868836261719,12.854459638537,0.00287946338081144,0.00957099516936379,"CG17904","Control","Haemocytes"
0.578484204849536,5.60637056994412,12.851558805656,0.00288180439063296,0.00957274443362019,"dsh","Control","Haemocytes"
0.711595934327967,5.36844506370728,12.8276204273078,0.00290120646664175,0.00963112908214928,"barr","Control","Haemocytes"
0.367659147529687,6.7840901893393,12.819372402638,0.00290792614386715,0.00964736503704354,"Cog4","Control","Haemocytes"
0.498598511890883,11.8752060413192,12.8037551879189,0.00292069843383025,0.00968364816999029,"Hexo2","Control","Haemocytes"
5.18840956476608,4.63076634981011,13.0927776204197,0.00292605200985358,0.00969088995631229,"CG3777","Control","Haemocytes"
1.17371878794446,6.66726396807647,12.7966179476122,0.00292655691002947,0.00969088995631229,"obe","Control","Haemocytes"
-0.488989588298853,4.17467935578569,12.7890902386399,0.00293275049416488,0.00970530668552053,"DCAF12","Control","Haemocytes"
-0.888038483099313,4.5166280224448,12.7842354465205,0.00293675284710876,0.00971245847554779,"d4","Control","Haemocytes"
1.23113672201126,3.38608032489388,12.7706188571389,0.0029480119835758,0.00974358597328469,"Asator","Control","Haemocytes"
0.719905255692852,5.60211421100724,12.7412500058283,0.00297246502769695,0.00981825486606225,"CG8549","Control","Haemocytes"
-1.9817050381803,5.61889281134591,12.8511485854789,0.002982303338363,0.00984458705248113,"Cyp12c1","Control","Haemocytes"
-0.404251952262605,5.88336970651171,12.7167157055693,0.00299307107326441,0.00987395241492794,"eIF2D","Control","Haemocytes"
-1.1264889236886,4.54326746124887,12.6904146580268,0.00301534305276304,0.00994120912707815,"GLS","Control","Haemocytes"
3.18815565264662,5.1786947682753,12.9725187222839,0.00302283194468264,0.00995957249281414,"bt","Control","Haemocytes"
0.795747461146982,5.76008302933325,12.6794441017329,0.0030246891248319,0.00995957249281414,"esc","Control","Haemocytes"
-0.68719409236833,4.17295606226955,12.6442730177563,0.00305487681856511,0.010052698202078,"CG8195","Control","Haemocytes"
5.17870918847299,6.59642611142568,12.9284352589203,0.00305923016617729,0.0100607475851529,"serp","Control","Haemocytes"
7.75098292097837,9.57073110931202,12.9224285543608,0.00306422874501837,0.010069853918709,"Lcp1.Lcp2.Dsim_GD10171","Control","Haemocytes"
-0.858116526193703,5.0424865655165,12.6309505634482,0.00306640168967696,0.010069853918709,"spn-A","Control","Haemocytes"
-0.888778683784138,4.28130469278812,12.6294232416584,0.00306772611324462,0.010069853918709,"CG33107","Control","Haemocytes"
-0.825879917356157,7.48284916046514,12.5967731367958,0.00309619623529715,0.0101569870281048,"poly","Control","Haemocytes"
-0.569007481550027,10.6057977138459,12.588147192088,0.0031037683547454,0.010175499112046,"Calr","Control","Haemocytes"
-0.566561984827146,4.14261720490805,12.5784218184305,0.00311233105838305,0.0101972337471867,"Atac1","Control","Haemocytes"
-2.70585968437723,4.0861937978084,12.6851668025607,0.00311662620682086,0.010204967871496,"spirit","Control","Haemocytes"
1.05027432492433,6.09447755381319,12.5707976615743,0.0031190626844352,0.0102061482588061,"Cap-D2","Control","Haemocytes"
-7.38602614057716,3.32250488414521,13.8121225171984,0.00312172951603538,0.0102061482588061,"CG8028","Control","Haemocytes"
-5.98961509783293,0.715600395174886,14.658366371915,0.00312279114496929,0.0102061482588061,"TwdlC","Control","Haemocytes"
0.447087703063086,5.45985881500893,12.5613759667181,0.00312740448691172,0.0102148970083339,"CG14882","Control","Haemocytes"
1.96018757158309,8.3359462859662,12.6329106752455,0.0031689983747188,0.0103443480362882,"SERCA","Control","Haemocytes"
0.909693379412839,7.65744766131535,12.5037064360925,0.00317902496538836,0.0103706596737314,"Dcr-1","Control","Haemocytes"
-0.635905774970752,8.4418361676696,12.49496948001,0.00318693038162603,0.0103900233393556,"Nmda1","Control","Haemocytes"
-3.15680727482368,7.03470327457457,12.7728274100011,0.00319181569724402,0.0103995230407426,"teq","Control","Haemocytes"
0.575585819971401,6.80414913127044,12.4840180036309,0.00319687140099453,0.0104095658273124,"shrb","Control","Haemocytes"
1.50396459057508,2.11368194139207,12.4620779724647,0.00321689424064737,0.0104683017393059,"Plzf","Control","Haemocytes"
-0.519802940197247,10.8266116422975,12.4404341233871,0.00323678777938976,0.0105265447202719,"CCT8","Control","Haemocytes"
-0.97615031809534,3.84522783601959,12.4117189965449,0.00326339882808182,0.0106065488713072,"tsr","Control","Haemocytes"
-0.467391661201668,6.32040957091887,12.3909257177955,0.00328282511007967,0.010663117275659,"CG2100","Control","Haemocytes"
-0.803562619391162,5.83478372534893,12.3584869161111,0.00331339668550194,0.0107557953944755,"CG6984","Control","Haemocytes"
-5.06956410243551,5.849780139272,12.615977281574,0.0033322170634636,0.0108102367833767,"CG4716","Control","Haemocytes"
0.984861534574913,3.57658674641804,12.3270309671557,0.00334335410862582,0.0108353092492179,"CG5191","Control","Haemocytes"
0.69824701689178,4.2345523713497,12.3263002091827,0.00334405373606196,0.0108353092492179,"CG4880","Control","Haemocytes"
0.513896871544732,7.01152661590959,12.2997740037328,0.00336956392386644,0.0109112643943496,"Vap33","Control","Haemocytes"
-0.645355379098329,6.87483653428418,12.2939125638356,0.0033752309135185,0.0109229098581657,"Pak","Control","Haemocytes"
-0.889294252595642,4.23803925914597,12.2722236765375,0.00339629552669314,0.0109843402227507,"CG1227","Control","Haemocytes"
-0.678322696581553,6.97381426822405,12.2697301537092,0.00339872692532911,0.0109854684626906,"CG1129","Control","Haemocytes"
4.5875127940836,4.62215952778855,12.5405072667455,0.00340230484609183,0.0109902988751588,"CG9297","Control","Haemocytes"
0.508135792978089,5.64895339365493,12.2511956151506,0.00341686237615957,0.0110305685644074,"CG7206","Control","Haemocytes"
0.833281614866357,6.8098389373124,12.2431024817857,0.00342481603363551,0.0110473841055849,"PlexB","Control","Haemocytes"
0.59142607523397,6.73328393787594,12.241635717936,0.0034262597908506,0.0110473841055849,"CG4968","Control","Haemocytes"
0.786714126855052,6.13555601818756,12.2058922127888,0.00346165930840373,0.011154705468436,"gfzf","Control","Haemocytes"
1.25861733383016,4.46871701484673,12.2036027736285,0.00346394096862055,0.0111552433513269,"Wsck","Control","Haemocytes"
-1.43721035354587,4.07706130208626,12.1538736293556,0.00351392926476403,0.0113093208490728,"CG12290","Control","Haemocytes"
0.933078423892471,4.38087514334167,12.1348130075319,0.00353330814546165,0.0113647563825062,"HP5","Control","Haemocytes"
-0.991206246595154,5.61770409686963,12.1042127682283,0.00356467622079249,0.0114586636591593,"mRpL36","Control","Haemocytes"
0.573024215578043,6.12771216967864,12.0592556208692,0.00361134253179122,0.0115978434066804,"Ssl1","Control","Haemocytes"
-0.486817992452045,6.71109114941467,12.0582723921945,0.00361237094164471,0.0115978434066804,"Bsg","Control","Haemocytes"
-0.701009088676525,6.55222928489948,12.0483172973487,0.00362280242985802,0.011624259621351,"CG5382","Control","Haemocytes"
-0.819502928792966,4.31521825872524,12.0359054047024,0.00363585670811044,0.0116590541855821,"Tmem18","Control","Haemocytes"
2.13484412537976,0.913176970892679,12.0260929134777,0.00364621524353319,0.0116851673205574,"CG42537.CG42713.Dsim_GD28690","Control","Haemocytes"
-1.16419962701641,3.35695353631164,12.019900613459,0.00365276955052757,0.0116990645895768,"aub","Control","Haemocytes"
0.556643589421459,9.95818759290774,12.0034852810036,0.00367021002831356,0.0117477899874721,"Nap1","Control","Haemocytes"
0.888353329478882,6.97324807313532,11.9994061876527,0.00367455866542097,0.0117545766889603,"CG15695","Control","Haemocytes"
1.02377331245293,9.63055914972476,11.988822091016,0.00368586973941157,0.0117780941476347,"l(1)G0289","Control","Haemocytes"
0.650653729992315,6.98120582316961,11.9883492330574,0.00368637600715543,0.0117780941476347,"psidin","Control","Haemocytes"
4.83959403045049,4.77299143436006,12.2491894586178,0.00368929096022113,0.0117802722852097,"CG9782","Control","Haemocytes"
-1.22866027455473,7.7227590767243,11.9818825542872,0.00369330759897174,0.0117859634510441,"CG10232","Control","Haemocytes"
-0.959618563461637,4.04451052042749,11.9745898249899,0.00370114257126101,0.0118038253104001,"CG4036","Control","Haemocytes"
-0.335427186781785,7.20794322784645,11.9694883705706,0.00370663467131499,0.0118100728143927,"Clbn","Control","Haemocytes"
-0.984023684764632,4.89058951150304,11.9686118457939,0.00370757925699229,0.0118100728143927,"CG14130","Control","Haemocytes"
-3.40845643102433,4.25560749142477,12.1625943895346,0.00374026653195957,0.0119070041980004,"CG9444","Control","Haemocytes"
0.445470951881031,6.89417263729445,11.9213856768714,0.00375888305321332,0.0119590519334742,"Alg11","Control","Haemocytes"
1.22934953771332,4.70416897040456,11.9176268555935,0.00376300128465183,0.0119649377797097,"mud","Control","Haemocytes"
0.614373974462259,3.50932045084166,11.9131669837235,0.00376789431443734,0.0119732786196729,"eIF4EHP","Control","Haemocytes"
5.48000534493809,1.91803185961123,11.9134811471151,0.00377125525515406,0.0119767438115218,"exp","Control","Haemocytes"
-0.851379085297932,5.49740672644459,11.9031922174326,0.00377886430115447,0.0119936878391034,"Mcm7","Control","Haemocytes"
4.07549883450209,5.38553263681432,12.1551391764661,0.00378784224504486,0.0120149536034947,"Prm","Control","Haemocytes"
0.586377935953544,9.46901593946397,11.8720649512812,0.00381333352315214,0.012088542268406,"mod","Control","Haemocytes"
1.41609939609983,3.4534131006557,11.8568659485313,0.00383029531363003,0.0121350196873264,"Nnf1a.Nnf1b.Dsim_GD25267","Control","Haemocytes"
-0.988456185645946,8.77385584206185,11.8522271841221,0.00383548930990657,0.0121441813383897,"COX7A","Control","Haemocytes"
1.48338931869505,1.73869960424422,11.8429660754543,0.00384588310226919,0.0121697860614697,"GLaz","Control","Haemocytes"
-0.453396604038766,7.00305650196475,11.8373962548155,0.00385214970022091,0.0121823079548353,"alphaSnap","Control","Haemocytes"
1.95862079958052,1.38482766101958,11.8328156809942,0.00385731207627669,0.0121871594317543,"CG12003","Control","Haemocytes"
-6.39972496704897,0.718063271712578,12.5736843311154,0.00385849723215162,0.0121871594317543,"CG10301","Control","Haemocytes"
0.618388637495957,5.00179660770414,11.8298888057475,0.00386061486454246,0.0121871594317543,"CG4407","Control","Haemocytes"
0.441279774125614,5.50070215398522,11.8145347269215,0.00387799418002127,0.0122347005380456,"Wee1","Control","Haemocytes"
-0.495960174582342,7.73699773134244,11.7921966135139,0.0039034392560772,0.0123076163035309,"CG16989","Control","Haemocytes"
0.512676877452943,5.53027608171621,11.7813458177667,0.00391586834586431,0.0123360075677584,"CG7872","Control","Haemocytes"
-0.661691435472988,4.57583361180381,11.7787324432833,0.00391886862688359,0.0123360075677584,"p53","Control","Haemocytes"
-0.541853193963638,9.84036478536261,11.7782180673094,0.00391945946607829,0.0123360075677584,"Vha68-2","Control","Haemocytes"
-0.812475894001728,3.27002281213408,11.772356096937,0.00392620005576865,0.0123498540812043,"CG10866","Control","Haemocytes"
-4.80143817530785,2.98608198158445,11.8742796423875,0.0039538223019303,0.0124293281541611,"CG30288","Control","Haemocytes"
0.663784062535172,6.59075158979524,11.7458656376645,0.00395682734372997,0.0124313664313136,"Mms19","Control","Haemocytes"
-0.796629676308057,4.01125632546474,11.7414751211401,0.00396192993067961,0.0124399883240089,"CG3156","Control","Haemocytes"
0.935856833990671,10.7032324887244,11.727081557152,0.00397871091391054,0.0124852469190233,"RpS18","Control","Haemocytes"
1.05703216623273,2.05014983527709,11.7246822270331,0.00398151613617409,0.0124866216517945,"CG13359","Control","Haemocytes"
0.324901351209692,8.34034430765867,11.7035835744169,0.00400628197543378,0.0125568255617428,"Irp-1A","Control","Haemocytes"
2.94432348500761,0.831639115625604,11.68878240034,0.00402376125540488,0.0126008773305299,"Or49a","Control","Haemocytes"
-0.405744633769727,5.78726314652944,11.6866392344172,0.00402629944771397,0.0126008773305299,"Miga","Control","Haemocytes"
2.73435485100225,2.81471542474734,11.6856233995864,0.00402750316194757,0.0126008773305299,"Traf-like","Control","Haemocytes"
0.625956696186389,6.33612388272608,11.6824046349974,0.00403131996703734,0.0126053425169662,"CG17385","Control","Haemocytes"
1.18430549486232,5.29361370303364,11.6739156903142,0.00404140606289083,0.0126293939465338,"ftz-f1","Control","Haemocytes"
0.852291316516877,2.92840305978671,11.6678527516475,0.00404862743655424,0.0126444699395048,"CG44002","Control","Haemocytes"
-2.86013805252523,3.73962390811243,11.7243883695695,0.00407629924511342,0.0127233600698067,"CG33099","Control","Haemocytes"
4.9992383505984,3.63988735703516,11.8799805812479,0.00409409984711787,0.0127713641002642,"yellow-e2","Control","Haemocytes"
0.531193358184613,6.57184949737941,11.6271507027661,0.00409749144817829,0.0127743897098939,"CG8939","Control","Haemocytes"
-0.420519738819353,4.9056664497113,11.6179229112487,0.0041086635680154,0.0128016540586422,"Vps16B","Control","Haemocytes"
0.70920780936257,4.49009712273373,11.6094087489437,0.00411900270516805,0.0128262923670375,"hng2","Control","Haemocytes"
1.8495096402586,1.70648217237157,11.6018515063115,0.00412820482530058,0.0128473630993868,"net","Control","Haemocytes"
0.397758337580907,7.85097514427132,11.5948159601838,0.0041367929062276,0.0128664991629426,"CG9281","Control","Haemocytes"
0.376074494442258,8.61293187628715,11.5792665949234,0.00415584637327094,0.0129181435586354,"crq","Control","Haemocytes"
4.00128495054079,3.36759737930561,11.7174292619284,0.00416639287505538,0.0129432994204459,"CG31266","Control","Haemocytes"
1.33119350458204,3.04215435619986,11.5657860343845,0.00417244634766675,0.0129544758587064,"CG6553","Control","Haemocytes"
0.416266765181472,7.82842262707157,11.5635049247886,0.0041752628281232,0.0129555949519705,"Phm","Control","Haemocytes"
0.47386815007354,5.56379399190761,11.5582887595509,0.00418171141611631,0.0129640584191567,"sbr","Control","Haemocytes"
0.469327727437833,6.75477725118666,11.5569438219007,0.004183375974745,0.0129640584191567,"U2af50","Control","Haemocytes"
4.63263834901802,2.17692282197625,11.556087945301,0.00418536331522729,0.0129640584191567,"CG31176","Control","Haemocytes"
0.720114222073155,8.2346400910306,11.5482584310346,0.00419414375307297,0.0129836316299647,"TRAM","Control","Haemocytes"
-1.02224575626745,5.985382887519,11.5342937636309,0.00421152329822632,0.0130297861572691,"CG31195","Control","Haemocytes"
-0.935214926373503,5.22614478661829,11.5312452520161,0.00421532826407742,0.0130339135949639,"mRpL40","Control","Haemocytes"
-0.824605516020073,6.51847286491587,11.5252662352428,0.00422280236833537,0.0130493746297417,"Vps24","Control","Haemocytes"
0.4442496617889,4.60214827166983,11.5148735981064,0.00423582996206299,0.0130819689987601,"CG3918","Control","Haemocytes"
-0.495172974769822,8.1426036211806,11.5102497727412,0.0042416409352763,0.0130922503999897,"CG9743","Control","Haemocytes"
0.745801190346881,6.57004272227876,11.5033550337528,0.00425032286829735,0.0131113760995722,"Mtap","Control","Haemocytes"
0.730843954558587,4.51276187045176,11.4838132941991,0.00427504106575831,0.0131781091098227,"CG32281","Control","Haemocytes"
-0.599962663565617,7.76535330156714,11.4823077991206,0.00427695218881827,0.0131781091098227,"CG2767","Control","Haemocytes"
-1.08642132044413,7.21262581646345,11.47377185033,0.00428780654823864,0.0131995784178532,"CG5567","Control","Haemocytes"
2.33927715237372,3.5776932263817,11.4728939936948,0.004288924627147,0.0131995784178532,"CG15209","Control","Haemocytes"
-0.533330240784492,4.0979561221926,11.4666323077565,0.00429690951212747,0.0132164417938615,"CG14883","Control","Haemocytes"
0.59872929501971,6.99205439814423,11.4554393605387,0.00431122526870791,0.0132527466739127,"ras","Control","Haemocytes"
-0.588668546779898,5.63737735513953,11.4488528576658,0.00431967497026967,0.0132709874596229,"CG15747","Control","Haemocytes"
-0.452458763056664,4.87841443741647,11.4425557326699,0.00432777120966423,0.0132881217293241,"Saf6","Control","Haemocytes"
-0.686705039124798,6.69057662574323,11.4159895753715,0.00436211968470654,0.0133857948439947,"hrg","Control","Haemocytes"
1.89052315060363,3.8206825774322,11.4043013094967,0.00437733095397034,0.0134246632454613,"CG8852","Control","Haemocytes"
-0.914470149941593,5.75887195141028,11.3862769537167,0.00440090757575581,0.013489126939054,"fmt","Control","Haemocytes"
3.24775878849551,3.1930900077312,11.4324515026642,0.0044073838600473,0.0135011323238964,"CG31086.CG32633.Dsim_GD21274","Control","Haemocytes"
-0.431546860086419,4.72851630246287,11.3606963412622,0.00443461873352204,0.0135766766217811,"CG6758","Control","Haemocytes"
0.686947867358459,7.14963875549563,11.3553522241641,0.00444169879487815,0.0135904647001057,"CG8080","Control","Haemocytes"
-0.789390737667587,8.6335257375338,11.3313825892475,0.00447361456263912,0.0136801836625631,"Fim","Control","Haemocytes"
-0.613058298137441,6.51336242647602,11.3187830113066,0.00449049650275776,0.0137238522897145,"Jafrac2","Control","Haemocytes"
0.941829223161636,8.21946732985007,11.3141098434605,0.00449677657406304,0.0137350876827924,"pum","Control","Haemocytes"
-4.40106899970219,1.9339631295397,11.3088541305284,0.00450385155011786,0.0137351312046609,"ppk30","Control","Haemocytes"
5.21702670427378,4.43168182010531,11.5465509651853,0.00450431654411771,0.0137351312046609,"CG13676","Control","Haemocytes"
-0.734156622416031,8.09705552511946,11.3082970059255,0.00450460227186034,0.0137351312046609,"Gclm","Control","Haemocytes"
0.58046587472433,4.26147795061836,11.2988925494164,0.00451729641538096,0.0137658801797427,"CG8001","Control","Haemocytes"
4.23431932586365,7.17266026492535,11.5148023936247,0.00454579558318862,0.0138447296196998,"Argk","Control","Haemocytes"
1.72763961336865,2.22009030856996,11.2609821691188,0.00456888595544882,0.0139070244748947,"Sdhaf3","Control","Haemocytes"
-0.969327335814839,5.85544726514227,11.2503653933909,0.00458345455819969,0.0139433234109016,"Grx1","Control","Haemocytes"
0.6193890368325,7.04108004085699,11.2227981795219,0.00462153262066044,0.0140510573913451,"Marf","Control","Haemocytes"
-0.651603710297619,4.76776289816605,11.2168674286137,0.00462977204136066,0.0140679997224525,"CG6833","Control","Haemocytes"
-8.6218342984851,1.36564357674205,11.883265613411,0.00464068220397832,0.014087918869087,"CG4650","Control","Haemocytes"
-0.969525531372577,7.78313299789014,11.2083254508943,0.00464166881411816,0.014087918869087,"mon2","Control","Haemocytes"
-1.0508225300302,4.52815374473156,11.1991527806264,0.00465448307059546,0.0141186878650897,"CG43346","Control","Haemocytes"
-2.05361620345304,1.88673312893358,11.1782367957698,0.00468385495128503,0.014191485120604,"Dhc98D","Control","Haemocytes"
-0.59675355797496,5.96046079137917,11.1782313175665,0.00468386267203251,0.014191485120604,"mRpL37","Control","Haemocytes"
-0.518467156593656,5.25801014130093,11.1458658611646,0.00472973326778558,0.0143222405209925,"CG31249","Control","Haemocytes"
0.596397976447079,7.67102294390221,11.1361357119799,0.00474362418889095,0.0143560628780262,"Naa15-16","Control","Haemocytes"
0.929916226661252,5.65440839707148,11.1327966147753,0.00474840192850626,0.0143622822092148,"asl","Control","Haemocytes"
1.0619494316109,7.97083383644519,11.1262032372718,0.00475785228079004,0.0143826193588352,"Pen","Control","Haemocytes"
3.50796704060966,3.73903278769706,11.2718876389534,0.00476566602019838,0.0143979886921801,"Cyp313b1","Control","Haemocytes"
0.381028284130151,4.99238154149442,11.1173652319468,0.00477055376922727,0.0144045055138374,"Uxs","Control","Haemocytes"
-1.03009401285281,5.57767881376143,11.1143593557225,0.00477488251468487,0.0144093279547842,"rtv","Control","Haemocytes"
-1.2290353488513,4.7838583481002,11.1030512365155,0.00479120771393996,0.0144503262956165,"Tollo","Control","Haemocytes"
0.683910510371899,4.18008517593211,11.0864100722915,0.00481534874835951,0.0145148369414837,"Spt","Control","Haemocytes"
-2.42305021979506,4.13942692014646,11.1582161931925,0.00483590591107738,0.0145684772592423,"Ugt301D1","Control","Haemocytes"
0.877550384475502,5.81915750970944,11.0465758645601,0.00487370488108727,0.0146739687487074,"simj","Control","Haemocytes"
0.54314102179812,5.32537656140435,11.0422143082187,0.00488014363080906,0.0146849729905977,"CG2608","Control","Haemocytes"
-1.98332625522493,2.58372709046459,11.0122113542232,0.00492470111460166,0.0148106034090785,"Itgbn","Control","Haemocytes"
3.94946759573876,4.79238769029459,11.2358759763458,0.00492982003937965,0.0148175502608135,"CG8888","Control","Haemocytes"
-0.561704958237397,7.0787482795763,10.9886458886572,0.00496002594963772,0.0148998501619242,"spidey","Control","Haemocytes"
-0.585814684126118,6.26525479002359,10.9864832032675,0.0049632823832569,0.0149011465974275,"CG2909","Control","Haemocytes"
0.689901584081149,6.25908965380723,10.9842512299442,0.00496664572053583,0.0149027623298217,"CG16974","Control","Haemocytes"
0.558904318011921,4.00919593973485,10.9717600848743,0.0049855168707768,0.0149508820314654,"Pbp95","Control","Haemocytes"
-1.39472954053508,2.48847502220376,10.9659992784124,0.00499424781127705,0.0149685552298218,"CG2611","Control","Haemocytes"
0.801370125835959,4.74610812488313,10.954195689914,0.00501219194476678,0.0150138060810021,"msb1l","Control","Haemocytes"
-1.76900581029254,5.63179372659457,11.0102500252186,0.00506088472240568,0.0151400935077672,"Cyp6a22","Control","Haemocytes"
-0.959903922363468,3.70722092331671,10.9220240647285,0.00506147719486305,0.0151400935077672,"Rab19","Control","Haemocytes"
0.913202718242002,3.63527366011375,10.9210603771661,0.00506296207539361,0.0151400935077672,"Kmn1","Control","Haemocytes"
1.0328241272118,3.97128666732814,10.9113103462747,0.00507801339987112,0.0151764989712862,"Kat60","Control","Haemocytes"
0.532136309453641,6.80760689359597,10.906485670778,0.00508548035054717,0.0151902088613456,"Sk2","Control","Haemocytes"
0.50379806744218,9.41789657694251,10.8964284230452,0.00510108610816152,0.0152281998984448,"Pp2A-29B","Control","Haemocytes"
0.449908306565785,5.19065522228497,10.8928044639484,0.00510672285151055,0.015236404435361,"CG42306","Control","Haemocytes"
-0.471943688963233,5.83853085887583,10.8658051902057,0.00514894368259724,0.0153536901784627,"E(var)3-9","Control","Haemocytes"
1.02394230068206,8.07755175508985,10.8596014407217,0.00515870150969678,0.0153740963071472,"sle.CG12592","Control","Haemocytes"
6.75886304616717,3.46161108314221,11.0592032946123,0.00519245347203028,0.0154623260085884,"CG9521.CG9519.Dsim_GD15511","Control","Haemocytes"
-1.58160781320296,7.3048843763199,10.8840813750626,0.00519416904023103,0.0154623260085884,"bchs","Control","Haemocytes"
-2.73647214749382,1.39027417505493,10.8336647958272,0.00519972769986493,0.0154701430438734,"Gat","Control","Haemocytes"
-1.00838971585499,3.00090387999911,10.8294809295277,0.00520638071252307,0.0154812053317695,"CG7685","Control","Haemocytes"
-0.387208120355207,11.5002992688986,10.8234717812231,0.00521595332479107,0.015500931711703,"eIF4A","Control","Haemocytes"
-3.11866611119447,6.78659724756016,11.0392399657187,0.00522313479782867,0.015513533816749,"yellow-f2","Control","Haemocytes"
-0.742372364560673,5.74827397361142,10.8096681150852,0.00523801929935836,0.0155489880720964,"Las","Control","Haemocytes"
0.810820407212925,2.97280801762113,10.7895000854856,0.00527045211534178,0.015636465077856,"Hus1-like","Control","Haemocytes"
-0.653517803328743,4.14628410735161,10.7730388756411,0.00529709490156235,0.0157066754388653,"sstn","Control","Haemocytes"
0.590167273001165,5.09354021324538,10.769630721579,0.00530263037403032,0.015714255743264,"Hs2st","Control","Haemocytes"
-0.526136750850076,7.57772985655747,10.7605885112983,0.0053173488203066,0.0157490258434123,"Pex19","Control","Haemocytes"
0.941779858505953,3.43627139008252,10.7556452799565,0.00532541499338736,0.0157640651459699,"CG8336","Control","Haemocytes"
-5.90260575376116,6.43554733617782,10.9643194117301,0.00534016337030712,0.0157922548182495,"CG6300.CG11659.CG11407.Dsim_GD20102","Control","Haemocytes"
1.96818896240334,2.2846219053267,10.744458130253,0.00534372169633665,0.0157922548182495,"Nep3","Control","Haemocytes"
0.550683472351713,10.9788836578008,10.7443375529349,0.00534391940295266,0.0157922548182495,"Cndp2","Control","Haemocytes"
-0.535407800519175,8.85801181714165,10.7419036481905,0.00534791199248989,0.0157952047930482,"CG5355","Control","Haemocytes"
1.25641842995637,4.54835018227395,10.6962214440245,0.00542348868184161,0.0160094587558559,"CG30094","Control","Haemocytes"
-0.710092551951156,3.61806826053871,10.6723520032622,0.0054634658804775,0.0161184465992835,"Hph","Control","Haemocytes"
-0.769579932381877,5.92478506716113,10.6609179318791,0.00548273581662236,0.0161662556918295,"Fis1","Control","Haemocytes"
-1.69616473185858,5.11104726615325,10.6989134888702,0.00549407665949076,0.0161906449043652,"Akh","Control","Haemocytes"
-0.655248901512567,7.54280326297068,10.6455166705631,0.00550881522283535,0.0162250141264414,"gry","Control","Haemocytes"
-2.16670534049453,1.44657945009138,10.6324595946363,0.00553103680860432,0.0162769838369719,"CG16756","Control","Haemocytes"
-3.09214648715129,2.38974730354744,10.6297460692412,0.00553566781804928,0.0162769838369719,"FBgn0195352","Control","Haemocytes"
-0.966670256665637,7.84953019984817,10.6297170622145,0.00553571734664031,0.0162769838369719,"Sccpdh1","Control","Haemocytes"
0.938118155832342,7.17478123390699,10.6203149278625,0.00555179805397896,0.0163151725541721,"NSD","Control","Haemocytes"
0.440002199900978,6.84414304144725,10.6156534720194,0.00555979055249476,0.0163248199465569,"CG42271","Control","Haemocytes"
-5.12177077978783,6.00257521465507,10.8278164000621,0.00556127041591712,0.0163248199465569,"CG4306.CG32196.Dsim_GD12343","Control","Haemocytes"
-0.360576593672504,6.85687587390275,10.6088901199451,0.00557141046004298,0.0163454895309937,"RagC-D","Control","Haemocytes"
-0.384252839251376,6.77688332307453,10.6020028200351,0.00558327199754905,0.0163711838727467,"CG1635","Control","Haemocytes"
0.707156238501768,5.30057545136016,10.5941092853658,0.00559690219932216,0.0164020328341247,"CG33080","Control","Haemocytes"
-2.21768720451309,3.94632922246297,10.6089525860473,0.00561065781842502,0.0164332148762865,"mRpS21","Control","Haemocytes"
0.625281799160391,6.09240379850587,10.5714402044869,0.00563625917237689,0.0164990383653097,"dod","Control","Haemocytes"
0.5558090483298,6.56451628116717,10.562022327751,0.0056527034522751,0.0165379981756801,"Lrpprc2","Control","Haemocytes"
0.65324748860336,5.84661815135312,10.5416910365942,0.00568839161460641,0.0166331850149938,"CG31229","Control","Haemocytes"
0.678338774828628,5.08233943374803,10.5293542980433,0.00571017285597184,0.0166876242743775,"Orc1","Control","Haemocytes"
0.390673053810254,12.0123945972495,10.516882431132,0.00573229013013653,0.0167340084772473,"RpL6","Control","Haemocytes"
4.88030335695093,4.57589413598539,10.726412772549,0.00573238925467032,0.0167340084772473,"CG10211","Control","Haemocytes"
-0.878524738281855,7.44125516822324,10.5135369974545,0.00573823956271807,0.0167418217330408,"PDCD-5","Control","Haemocytes"
-0.63961072426149,7.45770841044798,10.5078408003628,0.00574838586282507,0.0167621533589841,"Cip4","Control","Haemocytes"
-3.83807533980259,5.90807394860005,10.696020696444,0.00578485653677791,0.0168591813433721,"CG13962","Control","Haemocytes"
0.922887145070988,6.81649269809998,10.4702620095913,0.00581584164891473,0.0169401240740062,"scra","Control","Haemocytes"
-0.5521083975903,6.61321026383406,10.4494621931309,0.00585356916194508,0.017038484755097,"Spred","Control","Haemocytes"
1.15617798595235,3.59297636422016,10.4480885098759,0.00585607068454805,0.017038484755097,"sno","Control","Haemocytes"
0.840987319911078,9.38702694709715,10.4386650277938,0.00587326431018739,0.017079089986901,"HmgD","Control","Haemocytes"
3.09625998559119,6.59815984222725,10.5967489944238,0.005960145007005,0.0173210487555637,"GlyP","Control","Haemocytes"
